id,birth_yr,gender,race,schooling,parent_edu,afqt,income,wage
9946,1957,female,hispanic,12,8,10.051,60000,22
9950,1962,male,black,12,11,13.843,15000,3.6
9951,1963,female,black,12,10,15.516,35000,12.3
9952,1963,male,black,12,9,9.581,162000,25.51
9966,1958,female,hispanic,6,6,0,17000,4.84
9977,1964,male,hispanic,12,9,1.351,20000,25
9981,1961,female,hispanic,14,11,21.327,40560,19.5
9982,1963,female,hispanic,14,9,9.16,45000,21.63
9983,1964,male,hispanic,12,8,50.722,22000,14.5
9985,1961,male,black,12,12,12.115,18000,17.5
9995,1964,female,hispanic,12,8,58.481,40000,17.89
9998,1961,male,black,11,11,2.047,48000,17.5
10002,1964,female,hispanic,12,7,48.623,83000,35.04
10006,1958,male,hispanic,16,13,41.658,170000,72.64
10007,1960,female,hispanic,12,12,28.858,57000,30
10008,1957,female,hispanic,17,14,89.517,75000,44
10010,1964,female,black,18,9,80.224,75000,24.05
10022,1957,male,hispanic,6,4,4.786,40000,16
10024,1960,female,hispanic,10,9,20.539,17000,13.09
10026,1962,female,hispanic,6,6,5.794,18000,14.95
10028,1957,male,hispanic,8,9,21.743,58000,18.13
10029,1960,female,hispanic,14,12,6.106,29000,18.13
10031,1961,male,hispanic,12,10,1.348,29000,13.94
10038,1958,female,hispanic,12,12,44.247,60000,115.38
10040,1959,female,hispanic,14,13,36,49000,22.59
10048,1958,female,hispanic,9,9,1.837,22000,10.57
10050,1962,male,hispanic,12,9,7.543,42000,13.63
10052,1957,female,hispanic,14,14,42.769,60000,27.27
10053,1962,male,hispanic,12,11,42.848,48000,25
10054,1963,female,hispanic,16,10,37.273,100000,45
10062,1960,female,hispanic,13,9,12.257,9000,12.8
10067,1960,male,hispanic,12,11,42.792,72000,33.65
10068,1962,male,hispanic,12,10,60.209,16000,13.95
10069,1962,male,hispanic,14,10,29.281,52000,20.67
10070,1964,male,hispanic,14,9,65.368,4000,16
10072,1962,female,hispanic,8,8,3.417,15000,10
10073,1964,female,hispanic,9,7,1.73,10000,11.11
10077,1962,female,hispanic,12,9,40.422,40000,14.5
10078,1964,male,hispanic,15,7,30.71,50000,20.9
10079,1964,female,hispanic,15,6,41.803,35360,17
10082,1957,male,black,12,14,10.284,43000,15.75
10085,1962,male,black,12,10,6.732,12000,3.55
10114,1964,male,black,14,8,46.772,90000,44.18
10116,1961,female,black,12,11,6.435,34000,14.05
10123,1963,male,hispanic,14,0,86.975,110000,48.07
10124,1957,female,black,12,12,10.151,1200,3.29
10125,1958,female,black,14,13,2.632,27400,9.25
10126,1958,male,black,16,12,32.574,35000,30
10127,1959,female,black,16,12,27.864,45000,21.63
10128,1962,male,black,11,9,6.657,35000,16.5
10129,1961,female,black,11,10,5.437,44512,18.68
10135,1962,female,black,12,10,11.789,22000,6.2
10137,1960,male,black,16,13,14.767,35000,11
10138,1961,female,black,14,11,9.338,24000,13.46
10139,1962,male,black,14,10,25.742,37000,12.82
10151,1959,female,black,10,11,3.364,15000,9.45
10154,1963,male,black,14,9,10.508,48000,21.25
10158,1961,male,black,16,11,25.815,58000,22.3
10159,1964,female,black,12,8,29.169,45000,24.72
10160,1960,male,black,10,10,3.052,18000,18.35
10161,1962,male,black,18,10,76.273,88000,25.24
10164,1957,female,black,12,12,11.622,50000,20.67
10166,1958,female,black,12,12,66.477,29000,13.23
10171,1962,male,black,14,10,76.75,29000,12.41
10181,1963,female,black,12,9,16.622,11760,14
10182,1957,female,black,12,12,18.709,60000,19.23
10183,1959,female,hispanic,12,12,43.819,42000,18.46
10186,1962,male,black,13,10,77.168,11000,11.62
10190,1961,male,black,12,11,16.314,40000,24
10191,1963,female,black,12,9,5.296,48000,19.83
10196,1962,female,black,20,11,65.468,101504,38.57
10198,1957,male,black,12,12,14.797,3000,20
10199,1960,male,black,11,11,3.424,40000,17.5
10202,1959,male,black,12,12,30.907,69000,10.7
10203,1961,female,black,14,12,20.675,6500,3.84
10205,1961,male,black,10,10,1.341,19000,12.06
10229,1960,female,black,14,12,28.906,19200,7.21
10232,1960,male,black,13,12,62.977,152000,34.92
10237,1962,female,black,14,11,18.07,36000,96.15
10238,1964,female,black,12,8,13.672,57000,28
10259,1958,female,black,12,12,7.297,26000,11.05
10303,1959,female,hispanic,6,5,5.871,13000,8.25
10304,1962,female,hispanic,16,11,54.153,87000,34.61
10306,1963,female,hispanic,12,9,62.705,67667,36.6
10307,1964,male,hispanic,18,8,52.482,70000,26.92
10308,1961,female,hispanic,18,11,42.882,52000,22.64
10311,1961,male,hispanic,12,12,28.229,60000,24
10312,1963,female,hispanic,16,9,49.359,40000,19.23
10313,1963,female,black,16,10,33.103,50000,2.74
10318,1958,male,black,10,9,8.416,2000,4.65
10321,1962,female,black,12,10,4.696,44000,21.9
10324,1963,male,black,11,7,4.183,10000,12
10327,1963,male,black,8,8,5.596,45000,11.45
10328,1964,male,black,12,8,4.676,30000,22.43
10331,1957,female,black,11,8,2.743,25000,9.2
10332,1962,female,black,12,11,10.649,16000,9
10333,1963,male,black,12,8,9.288,14625,9
10336,1962,female,black,12,10,31.376,33000,18.39
10338,1963,male,black,12,8,10.512,27000,22.5
10340,1962,female,black,12,10,11.17,43000,19
10362,1961,female,black,20,12,52.797,9000,32.21
10363,1963,male,black,14,10,67.553,58000,26.55
10368,1961,male,black,13,13,92.803,44000,19.78
10370,1958,male,hispanic,12,12,4.486,55000,20
10374,1964,female,black,12,7,5.328,20000,10
10377,1959,female,hispanic,18,10,14.722,61500,30.76
10378,1964,female,black,17,8,65.633,15000,7.69
10379,1961,female,black,13,11,49.633,95000,36.53
10382,1963,male,hispanic,16,10,68.393,74000,31.53
10389,1958,male,black,12,11,12.541,36000,37.5
10390,1958,female,hispanic,18,12,29.281,35000,19.37
10424,1959,male,black,9,10,7.014,200,0.25
10425,1959,male,black,14,12,9.87,48000,23.07
10427,1960,female,hispanic,12,10,31.312,22000,18.46
10431,1964,male,hispanic,14,8,1.486,71000,29.06
10433,1958,female,black,12,13,8.928,13000,10.2
10436,1957,female,hispanic,12,12,16.324,70000,89.74
10438,1961,male,black,12,10,40.759,15000,7.21
10444,1963,female,hispanic,13,9,38.031,40000,21.25
10449,1961,male,hispanic,16,12,72.387,132000,52.88
10450,1958,female,hispanic,16,14,33.325,50000,30
10454,1962,male,black,14,11,47.884,105000,45
10455,1961,male,black,14,11,7.111,33000,14.4
10468,1960,female,hispanic,14,12,27.206,36000,19.18
10472,1964,female,hispanic,9,7,29.277,32000,12.25
10479,1964,male,hispanic,13,8,16.082,58000,18.58
10481,1957,female,hispanic,11,11,58.159,95000,42.73
10487,1962,male,black,12,10,8.677,40000,18.6
10499,1963,male,hispanic,12,8,53.222,70000,14.42
10500,1957,female,hispanic,14,12,15.527,10000,9.61
10501,1957,male,hispanic,14,15,54.073,110000,47
10503,1960,male,hispanic,12,13,25.857,110000,46.51
10507,1960,female,hispanic,13,12,34.286,24000,8.37
10516,1964,female,hispanic,12,9,28.649,40000,18.75
10526,1962,female,hispanic,12,9,7.256,10000,6.86
10529,1963,female,hispanic,12,10,77.625,61000,29.32
10531,1963,male,hispanic,12,10,7.114,50292,24.36
10532,1958,female,hispanic,12,13,5.754,7000,9.61
10535,1960,female,hispanic,14,12,70.251,80000,33.33
10536,1962,female,hispanic,13,10,48.355,12000,11.5
10537,1964,female,hispanic,13,7,47.391,36800,19.8
10540,1961,male,hispanic,13,10,47.924,11000,25.45
10542,1964,female,hispanic,12,7,23.044,18000,14.67
10544,1960,female,hispanic,12,10,17.122,16000,10.35
10547,1961,male,hispanic,11,10,12.629,31000,11.92
10548,1964,male,hispanic,14,7,25.708,49000,21.63
10550,1961,female,hispanic,20,10,9.123,53000,25.48
10561,1960,male,hispanic,16,13,76.257,84000,35.89
10565,1957,female,hispanic,14,12,18.213,23000,15.11
10566,1961,male,black,10,10,1.276,34000,16.71
10572,1964,female,hispanic,16,8,26.657,33696,16.3
10573,1959,female,hispanic,13,8,1.17,29120,14
10574,1962,male,hispanic,12,10,0,15432,8
10579,1960,female,black,10,11,12.822,19000,12.15
10580,1959,male,black,12,11,46.228,28000,13.46
10582,1958,female,black,14,12,51.145,18200,15.42
10584,1961,male,black,12,11,37.532,30000,18.45
10590,1959,female,hispanic,14,12,19.376,25000,16.87
10600,1958,male,hispanic,12,12,12.273,34000,21.63
10752,1958,female,"non-black, non-hispanic",12,12,55.606,87000,20.49
10754,1957,male,black,12,12,43.032,70000,23.07
10790,1957,male,black,14,13,70.113,100000,38.46
10811,1959,female,"non-black, non-hispanic",12,12,72.385,61000,29.32
10854,1958,male,"non-black, non-hispanic",12,12,10.642,20000,8
10883,1960,male,black,12,12,20.426,3500,19
10893,1957,male,black,14,12,25.47,50000,20
11165,1957,male,"non-black, non-hispanic",14,12,44.793,100000,43.26
11209,1957,male,hispanic,14,12,18.886,90000,35.3
11215,1957,male,"non-black, non-hispanic",11,11,24.205,137000,14.42
11231,1959,male,black,12,12,15.521,10000,6.25
11241,1957,male,"non-black, non-hispanic",12,12,65.125,110000,52.88
11275,1958,male,"non-black, non-hispanic",19,12,89.105,43000,19.23
11301,1957,male,"non-black, non-hispanic",18,12,88.859,78000,37.5
11317,1959,male,"non-black, non-hispanic",16,12,93.554,120000,38.46
11418,1957,male,"non-black, non-hispanic",18,12,80.334,54000,19.15
11510,1958,male,"non-black, non-hispanic",12,12,47.878,87000,33.46
11523,1957,male,"non-black, non-hispanic",12,12,33.529,28000,14
11568,1957,male,"non-black, non-hispanic",14,12,73.06,125000,35.99
11581,1957,male,"non-black, non-hispanic",12,12,80.13,49700,19.18
11651,1957,male,black,16,12,51.339,60300,31.34
11654,1957,male,"non-black, non-hispanic",12,12,28.265,45000,17.05
11658,1959,male,black,12,12,28.419,500,12.5
11738,1958,male,hispanic,14,12,53.85,113000,44.18
11759,1964,male,"non-black, non-hispanic",12,7,40.534,64000,30.76
11760,1962,male,black,12,8,0,2573,8.25
11761,1964,female,black,14,9,24.028,49000,26.92
11770,1961,male,"non-black, non-hispanic",12,11,20.914,25000,12.01
11772,1961,female,hispanic,14,11,12.676,18000,13.5
11773,1963,female,hispanic,10,10,17.366,13000,14.49
11775,1964,male,"non-black, non-hispanic",14,8,86.491,167000,64.23
11776,1958,male,black,10,10,26.798,35000,16.21
11777,1959,female,black,16,13,90.862,24000,18.06
11778,1960,female,black,16,12,71.422,26500,14.56
11779,1958,female,"non-black, non-hispanic",18,15,78.397,61000,30.38
11781,1964,female,"non-black, non-hispanic",16,8,57.203,42000,20.19
11786,1964,female,hispanic,12,8,44.583,78000,42.85
11787,1960,female,"non-black, non-hispanic",11,11,20.097,10000,19.23
11790,1962,male,"non-black, non-hispanic",12,10,35.299,40000,19.23
11791,1964,male,"non-black, non-hispanic",16,8,66.503,159700,76.77
11793,1961,male,"non-black, non-hispanic",12,10,11.738,50000,28
11797,1964,female,black,14,8,40.415,7000,10.43
11798,1961,female,black,15,11,45.075,60000,11.5
11800,1958,female,"non-black, non-hispanic",12,12,18.254,15000,12.01
11801,1963,male,black,12,10,8.903,20000,17.14
11802,1960,female,black,12,11,26.74,21000,9.25
11806,1964,male,"non-black, non-hispanic",13,7,43.089,56900,27
11811,1958,female,"non-black, non-hispanic",12,12,0.823,6000,8.23
11817,1958,male,"non-black, non-hispanic",12,11,13.198,76000,15.73
11818,1962,female,"non-black, non-hispanic",9,10,12.57,19000,8.34
11819,1961,female,"non-black, non-hispanic",14,10,43.124,52000,25
11820,1961,male,"non-black, non-hispanic",16,10,62.701,70000,30
11824,1963,male,"non-black, non-hispanic",20,8,48.782,115000,69.11
11825,1963,male,black,12,10,0,55000,25
11831,1959,female,hispanic,16,14,11.763,39000,20.44
11833,1964,male,hispanic,12,8,13.696,30000,12.5
11837,1962,male,black,12,9,7.649,1200,4.36
11838,1964,female,black,15,8,23.064,56000,26.92
11839,1964,female,black,12,8,48.275,700,7.25
11841,1962,male,black,14,10,39.048,147000,67.3
11844,1962,male,hispanic,14,10,23.172,5000,1.74
11845,1961,female,hispanic,14,13,47.552,42640,19.52
11847,1960,female,"non-black, non-hispanic",12,12,55.125,5000,2.74
11850,1963,female,"non-black, non-hispanic",8,8,24.52,12000,9
11853,1963,female,"non-black, non-hispanic",14,9,62.053,78000,30
11858,1957,female,"non-black, non-hispanic",12,12,37.279,10750,29.53
11861,1960,female,hispanic,10,9,30.814,12000,8.25
11863,1961,male,"non-black, non-hispanic",14,10,78.549,111765,55.9
11867,1963,female,"non-black, non-hispanic",16,9,18,20000,15
11868,1964,female,"non-black, non-hispanic",16,8,54.37,185000,54.19
11869,1960,female,"non-black, non-hispanic",14,12,83.763,51255,29.8
11871,1963,female,"non-black, non-hispanic",15,9,88.152,10000,7.32
11873,1959,female,"non-black, non-hispanic",14,12,37.469,90000,47
11874,1957,female,"non-black, non-hispanic",12,12,52.296,63000,24.23
11875,1963,male,"non-black, non-hispanic",12,9,63.866,85600,39.42
11880,1963,male,"non-black, non-hispanic",12,8,44.032,114000,43.84
11881,1957,female,"non-black, non-hispanic",20,13,92.255,20000,12
11883,1959,male,hispanic,11,11,75.428,33800,13.03
11884,1960,male,hispanic,8,7,18.231,7200,8.5
11887,1959,male,"non-black, non-hispanic",12,12,61.341,40000,6.42
11888,1961,male,"non-black, non-hispanic",12,11,39.393,51000,19.37
11890,1958,male,hispanic,6,6,1.779,63000,22.5
11893,1962,male,"non-black, non-hispanic",19,9,94.632,70000,48.07
11894,1959,female,"non-black, non-hispanic",18,13,55.742,40000,15.38
11897,1963,male,"non-black, non-hispanic",15,9,96.751,117000,45
11898,1960,female,"non-black, non-hispanic",20,13,80.758,63000,30.52
11901,1960,female,"non-black, non-hispanic",14,11,36.943,29000,14.29
11902,1958,female,"non-black, non-hispanic",19,12,39.267,78000,33.33
11905,1960,female,"non-black, non-hispanic",14,10,43.256,85000,45.4
11906,1959,female,"non-black, non-hispanic",16,13,85.185,75000,50
11909,1963,female,"non-black, non-hispanic",14,10,51.061,50000,17.06
11911,1959,male,"non-black, non-hispanic",13,13,56.834,46000,27
11913,1961,male,"non-black, non-hispanic",12,12,41.57,86694,41.68
11914,1960,male,"non-black, non-hispanic",11,12,27.574,48000,25
11918,1961,female,"non-black, non-hispanic",17,12,89.086,112000,48.71
11919,1963,female,"non-black, non-hispanic",16,10,95.601,22500,21.63
11920,1963,male,"non-black, non-hispanic",16,10,83.021,370314,149.03
11923,1961,female,"non-black, non-hispanic",14,11,45.43,16000,12.36
11924,1959,male,"non-black, non-hispanic",12,12,91.057,82000,23.81
11925,1961,male,"non-black, non-hispanic",12,10,70,5000,7
11926,1962,male,"non-black, non-hispanic",12,9,86.514,71400,23.07
11929,1958,female,"non-black, non-hispanic",20,15,93.914,102000,43.58
11934,1961,male,black,12,11,12.465,119500,57.45
11935,1963,female,black,12,9,10.59,34000,13
11937,1961,male,black,18,13,12.877,50000,24.03
11939,1963,male,"non-black, non-hispanic",12,10,27.064,14000,6
11942,1963,male,"non-black, non-hispanic",12,10,52.131,67847,25.24
11945,1964,male,hispanic,14,7,15.874,50000,22
11947,1962,male,hispanic,8,8,10.751,72000,28.65
11949,1963,female,"non-black, non-hispanic",12,9,20.859,38000,20.59
11950,1961,female,black,12,11,6.732,16000,11.25
11956,1963,male,"non-black, non-hispanic",12,9,47.974,92000,34.05
11958,1964,female,"non-black, non-hispanic",12,8,42.412,14000,9.3
11960,1961,male,black,17,11,28.278,14000,7.47
11963,1964,male,"non-black, non-hispanic",16,8,89.793,370314,132.21
11966,1960,female,"non-black, non-hispanic",20,12,95.014,4000,16.25
11972,1961,male,hispanic,20,12,37.918,370314,57.69
11976,1963,male,hispanic,12,9,20.201,24000,13.18
11978,1958,male,hispanic,11,11,19.238,16000,15
11987,1960,female,"non-black, non-hispanic",15,12,46.201,27585,12.01
11989,1960,female,"non-black, non-hispanic",16,12,53.004,18000,13.84
11990,1957,male,"non-black, non-hispanic",20,15,85.632,150000,44.87
11993,1962,female,black,12,10,36.867,28000,17.5
11995,1964,female,"non-black, non-hispanic",12,8,45.263,8000,14.68
11997,1964,male,"non-black, non-hispanic",13,7,19.617,55000,20.5
12004,1961,female,"non-black, non-hispanic",18,10,33.085,40000,18.75
12006,1960,male,"non-black, non-hispanic",16,12,59.085,93000,39.74
12007,1963,male,black,12,10,22.844,42000,23
12008,1960,male,"non-black, non-hispanic",11,11,38.202,37000,8.17
12012,1960,male,"non-black, non-hispanic",15,13,76.322,67000,32.5
12013,1962,male,"non-black, non-hispanic",12,10,61.527,45000,21.63
12014,1964,male,"non-black, non-hispanic",16,8,80.79,88702,37.9
12016,1957,male,"non-black, non-hispanic",16,15,70.816,370314,109.82
12018,1957,female,"non-black, non-hispanic",12,12,94.157,60000,28.84
12019,1962,male,"non-black, non-hispanic",12,9,69.997,60000,21.81
12021,1960,female,"non-black, non-hispanic",14,13,82.756,75000,21.97
12023,1964,male,"non-black, non-hispanic",16,8,74.585,70000,26.92
12029,1958,female,"non-black, non-hispanic",12,12,69.492,27900,13.41
12032,1963,female,"non-black, non-hispanic",12,8,14.177,40,18.79
12035,1960,female,"non-black, non-hispanic",13,10,64.136,6000,19.34
12041,1962,male,"non-black, non-hispanic",12,9,16.707,43000,20.67
12042,1963,female,"non-black, non-hispanic",12,10,8.479,40000,40
12043,1962,male,"non-black, non-hispanic",10,8,5.867,59800,19.16
12044,1962,male,"non-black, non-hispanic",16,10,41.848,54000,22.09
12045,1957,male,"non-black, non-hispanic",18,16,87.993,70000,26.92
12054,1957,female,"non-black, non-hispanic",16,16,83.962,62000,29.8
12062,1960,female,hispanic,16,8,1.35,25709,23.25
12064,1960,male,"non-black, non-hispanic",20,16,91.448,370314,120.19
12067,1960,male,"non-black, non-hispanic",16,12,73.579,90000,45.67
12068,1962,male,hispanic,18,10,88.023,70000,33.65
12069,1964,male,"non-black, non-hispanic",17,8,77.44,18000,29.06
12070,1960,female,"non-black, non-hispanic",14,12,50.856,38000,18.26
12072,1957,male,"non-black, non-hispanic",12,12,70.51,93300,0.4
12075,1962,male,"non-black, non-hispanic",16,10,94.368,370314,144.23
12076,1957,female,"non-black, non-hispanic",12,12,58.498,6000,13
12079,1960,male,"non-black, non-hispanic",12,11,6.164,4000,2.56
12080,1958,male,"non-black, non-hispanic",12,12,41.604,70000,33.65
12081,1961,male,"non-black, non-hispanic",12,10,55.226,59000,50.87
12083,1961,female,"non-black, non-hispanic",12,11,42.237,25000,12.01
12084,1957,male,"non-black, non-hispanic",12,12,56.342,48000,18.53
12088,1960,male,"non-black, non-hispanic",16,12,97.573,49000,23.25
12090,1963,male,"non-black, non-hispanic",12,8,53.959,54700,22.21
12092,1960,female,"non-black, non-hispanic",14,12,53.775,28000,13.46
12097,1962,female,"non-black, non-hispanic",12,11,36.668,68000,26.92
12098,1961,female,hispanic,15,12,82.763,55000,21.15
12099,1964,female,"non-black, non-hispanic",19,8,88.359,55000,22.73
12103,1962,male,hispanic,10,10,8.052,130000,36.92
12104,1957,female,"non-black, non-hispanic",15,14,83.988,52000,27.02
12108,1960,female,"non-black, non-hispanic",14,12,29.096,28000,8.54
12110,1964,male,"non-black, non-hispanic",16,8,56.116,88500,42.06
12112,1962,male,"non-black, non-hispanic",11,9,25.021,49000,16.6
12113,1959,female,"non-black, non-hispanic",20,13,64.178,100000,17.09
12116,1963,male,"non-black, non-hispanic",16,9,74.244,105000,50.48
12119,1957,male,"non-black, non-hispanic",16,15,54.283,80000,28.84
12120,1958,female,"non-black, non-hispanic",12,12,24.05,30000,15
12121,1958,female,"non-black, non-hispanic",14,9,25.567,1200,29.06
12122,1957,male,"non-black, non-hispanic",10,8,20.531,89000,27
12123,1959,female,"non-black, non-hispanic",12,7,7.223,24700,11.87
12125,1961,male,black,12,11,15.881,55000,15.38
12126,1964,female,black,12,8,10.695,11000,7.44
12128,1961,female,"non-black, non-hispanic",12,10,64.324,55000,26.92
12135,1961,female,"non-black, non-hispanic",10,11,10.769,32000,13.78
12138,1963,female,"non-black, non-hispanic",11,9,40.28,15500,11.38
12141,1963,male,hispanic,13,9,63.958,100000,38.46
12143,1963,male,hispanic,12,9,18.221,120000,44.23
12144,1964,male,hispanic,12,9,33.64,111000,19.71
12146,1962,female,black,11,9,14.647,16080,6.73
